BACTERIO_DETAILS_ID,WELL_TEST_ID,LAB_SAMPLE_NUMBER,LAB_NAME,LAB_LOCATION,CREATE_TIMESTAMP,CREATE_USERID
1065063,901,L464797-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065067,759,L463464-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065071,604,L464369-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065075,316,L463464-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065079,708,L464422-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065083,709,L464356-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065091,2375,L464792-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065095,803,L463806-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065099,502,L464422-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065103,902,L464890-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065107,553,L464891-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065111,804,L464893-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065115,259,L464886-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065119,65,L464885-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065123,366,L473524-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065127,503,E03196,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065131,710,L465295-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065135,711,L465208-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065139,66,L465297-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065143,317,L465208-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065147,2270,465706-3,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065159,2377,L466199-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065163,504,L466198-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065167,406,L463434-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065171,853,L466676-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065175,260,L466661-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065179,2378,L466659-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065183,605,L465705-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065187,995,L466659-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065191,761,L467483-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065195,158,L467483-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065199,210,L467108-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065203,854,502481-2,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065207,407,502481-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065211,554,489-021-2,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065215,111,489-021-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065219,408,506160-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065223,2217,L466648-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065227,112,L467125-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065231,261,L467126-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065235,262,L466650-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065239,263,514286-1,Bodycote Testing Group,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1065243,903,514285-1,Bodycote Testing Group,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1065247,159,511937-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065251,449,499515-2,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065255,2379,L467096-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065259,211,L467093-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065263,996,L467110-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065267,651,L467485-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065271,67,L467480-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065275,997,L467790-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065279,2380,L467486-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065283,318,L467731-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065287,160,L467791-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065291,409,L467731-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065295,998,517513-1,Bodycote Testing Group,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1065299,712,516704-1,Bodycote Testing Group,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1065303,319,L471554-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065307,367,L468114-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065311,113,L468094-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065315,505,L468522-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065319,2316,L468522-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065323,410,L468555-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065327,114,L468551-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065331,368,L468550-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065335,855,L468556-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065339,555,L469522-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065343,762,L469561-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065347,68,L469522-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065351,161,L469556-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065355,763,L469622-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065359,2218,L469625-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065363,764,L469625-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065367,115,L469622-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065371,12,L469814-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065375,856,L469828-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065379,162,L469831-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065383,2271,L469833-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065387,320,L469814-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065391,264,L469834-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065395,2272,L469834-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065399,411,L470818-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065403,765,L470750-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065407,2381,L470750-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065411,713,L470379-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065415,999,L470263-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065419,556,L470270-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065423,805,L470270-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065427,369,L470379-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065431,2382,L465291-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065435,557,L465292-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065439,2273,L471530-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065443,558,L471411-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065447,370,L471531-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065451,652,L471548-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065455,653,L472722-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065459,13,L472267-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065463,69,L472722-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065467,412,L465835-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065471,654,L473122-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065475,506,L473155-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065479,559,L473123-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065483,2219,L473155-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065487,163,L473508-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065491,1000,L473508-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065495,2383,L473624-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065499,1001,L473476-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065503,606,L473476-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065507,806,L469856-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065511,607,L473880-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065515,2317,L473881-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065519,507,L474625-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065523,1002,L474813-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065527,265,L473549-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065531,371,L473849-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065535,1003,L474813-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065539,372,L473851-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065543,857,L473549-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065547,450,E37930,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065551,70,L476569-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065555,413,L477404-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065559,2220,L477403-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065563,2274,E43894,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065567,2318,L476192-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065571,321,L477725-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065575,560,L476191-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065579,373,L477727-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065583,71,L477486-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065587,858,L478595-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065591,451,L476960-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065595,452,L476176-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065599,322,L467176-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065603,2319,L477446-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065607,72,L478591-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065611,374,L477635-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065615,714,L447445-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065619,859,L477405-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065623,807,L477406-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065627,116,L478150-1,ALS Environmental,,2011-10-20 10:38:47.710000000,CONVERSION
1065631,904,E48117,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065635,1004,L473525-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065639,14,L477329-2,ALS Environmental,,2011-10-20 10:38:47.710000000,CONVERSION
1065643,905,L478419-2,ALS Environmental,,2011-10-20 10:38:47.710000000,CONVERSION
1065647,655,L478914-2,ALS Environmental,,2011-10-20 10:38:47.710000000,CONVERSION
1065651,808,L478812-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065655,715,L478956-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065659,117,L478956-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065663,906,L481461,ALS Environmental,,2011-10-20 10:38:47.710000000,CONVERSION
1065667,809,L479290-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065671,561,L479257-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065675,164,L479290-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065679,810,L479185-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065683,266,L479329-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065687,414,L480393-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065691,766,L479954-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065695,2221,658722,AGAT Laboratories,,2011-10-20 10:38:47.710000000,CONVERSION
1065699,118,L481192-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065703,508,L479951-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065707,73,L481192-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065711,608,L479951-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065715,767,L479950-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065719,323,L48199-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065723,768,L481152-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065727,74,L481460-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065731,165,L481152-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065735,860,L482390-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065739,166,L482444-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065743,75,L482441-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065747,119,L482452-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065751,509,L481999-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065755,907,L482807-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065759,167,L482808-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065763,168,L482719-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065767,562,L484491-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065771,15,L484490-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065775,656,661260,AGAT Laboratories,,2011-10-20 10:38:47.710000000,CONVERSION
1065779,2384,660927,AGAT Laboratories,,2011-10-20 10:38:47.710000000,CONVERSION
1065783,324,662663,AGAT Laboratories,,2011-10-20 10:38:47.710000000,CONVERSION
1065787,908,665751,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065791,909,L483425-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065795,769,L484431-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065799,76,L483092-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065803,415,Ll483907-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065807,212,06-BAI-0,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065811,510,06-BAJ-0,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065815,1005,06-BAK-0,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065819,511,06-BFQ-01,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065823,120,06-BFS-01,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065827,512,06-BGM-01,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065831,770,L405390,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065835,267,L405917,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065839,657,L406346,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065843,2385,L406347,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065847,811,L406917,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065851,609,L406924,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065855,910,L407647,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065859,121,L407646,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065863,911,L408134,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065867,2320,L408597,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065871,213,L408139,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065875,2386,L408686,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065879,453,L408685,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065883,2321,L409056,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065891,771,L411729,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065895,122,L410281,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065899,513,L410279,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065903,514,L410821,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065907,912,L410824,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065911,1006,L410825,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065915,214,L410826,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065919,16,L411241,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065923,454,L411730,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065927,375,L411736,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065931,416,L411734,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065935,2222,L412282,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065939,325,L412284,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065943,77,L412303,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065947,417,L412304,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065951,658,L412306,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065955,17,L412308,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065959,913,L412882,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065963,2322,L412926,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065967,659,L412927,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065971,215,L413800,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065975,78,L414352,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065979,326,L414354,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065983,861,L414347,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065987,914,L414910,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065991,716,L414909,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065995,610,L415591,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1065999,376,L415588,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1066003,717,L415571,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1066007,563,L415925,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
